t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
639.881005,753671637,13090,0,68.3,-3.05,-2.87,-3.05
640.449007,754239639,13100,0,68.07,-2.96,-2.68,-2.96
641.020097,754810729,13110,0,68.3,-2.96,-2.77,-3.05
641.588002,755378634,13120,0,68.3,-3.05,-2.68,-2.96
642.156002,755946634,13130,0,68.3,-3.05,-2.77,-2.87
642.724007,756514639,13140,0,68.3,-2.96,-2.77,-2.87
643.292005,757082637,13150,0,68.07,-3.15,-2.77,-2.96
643.860002,757650634,13160,0,68.3,-3.05,-2.77,-2.87
644.428007,758218639,13170,0,68.3,-2.96,-2.68,-2.96
644.996007,758786639,13180,0,68.3,-2.96,-2.77,-2.87
645.564005,759354637,13190,0,68.07,-2.96,-2.68,-2.96
646.132007,759922639,13200,0,68.3,-2.96,-2.87,-2.96
646.700007,760490639,13210,0,68.3,-2.96,-2.77,-2.96
647.268007,761058639,13220,0,68.3,-3.05,-2.77,-2.96
647.839402,761630034,13230,0,68.3,-2.96,-2.77,-2.96
648.407007,762197639,13240,0,68.3,-3.05,-2.77,-2.96
648.975007,762765639,13250,0,68.3,-3.05,-2.68,-2.87
649.543007,763333639,13260,0,68.07,-2.96,-2.77,-2.96
650.111007,763901639,13270,0,68.3,-2.96,-2.68,-2.96
650.679007,764469639,13280,0,68.07,-3.05,-2.68,-2.87
651.247007,765037639,13290,0,68.3,-2.96,-2.68,-2.96
651.815007,765605639,13300,0,68.07,-2.96,-2.77,-2.87
652.383006,766173638,13310,0,68.3,-2.96,-2.77,-3.05
652.951007,766741639,13320,0,68.07,-3.05,-2.68,-2.87
653.519007,767309639,13330,0,68.3,-2.96,-2.77,-2.96
654.096607,767887239,13340,0,68.07,-2.96,-2.77,-2.96
654.665007,768455639,13350,0,68.07,-3.05,-2.68,-2.96
655.233007,769023639,13360,0,68.07,-3.05,-2.68,-2.96
655.801007,769591639,13370,0,68.07,-3.05,-2.87,-2.96
656.369007,770159639,13380,0,68.07,-3.05,-2.68,-2.96
656.937007,770727639,13390,0,68.07,-3.05,-2.77,-2.96
657.505007,771295639,13400,0,68.07,-3.05,-2.77,-2.96
658.073007,771863639,13410,0,68.07,-3.05,-2.68,-2.96
659.209007,772999639,13430,0,68.07,-3.05,-2.77,-2.96
659.777007,773567639,13440,0,68.07,-3.05,-2.77,-2.96
660.347234,774137866,13450,0,68.07,-2.96,-2.77,-2.96
660.915007,774705639,13460,0,68.07,-3.05,-2.77,-2.96
661.483007,775273639,13470,0,67.83,-3.05,-2.77,-2.96
662.051007,775841639,13480,0,68.07,-3.05,-2.68,-2.96
662.619007,776409639,13490,0,68.07,-3.05,-2.77,-2.96
663.187007,776977639,13500,0,68.07,-3.05,-2.77,-3.05
663.755007,777545639,13510,0,68.07,-3.05,-2.68,-2.96
664.323005,778113637,13520,0,68.54,-3.05,-2.77,-2.96
664.891007,778681639,13530,0,69.94,-3.05,-2.77,-2.96
665.459007,779249639,13540,0,71.35,-2.96,-2.77,-2.96
666.027007,779817639,13550,0,72.29,-3.05,-2.77,-2.96
666.595007,780385639,13560,0,73.46,-3.05,-2.77,-2.96
667.165007,780955639,13570,0,74.87,-3.05,-2.77,-2.96
667.733005,781523637,13580,0,75.8,-3.05,-2.77,-2.96
668.301007,782091639,13590,0,76.74,-2.96,-2.77,-2.96
668.869007,782659639,13600,0,78.38,-3.05,-2.77,-2.96
669.437007,783227639,13610,0,79.32,-3.05,-2.77,-2.96
670.005007,783795639,13620,0,80.26,-3.05,-2.68,-2.96
670.573007,784363639,13630,0,81.66,-3.15,-2.77,-2.96
671.141005,784931637,13640,0,82.37,-3.05,-2.77,-2.96
671.709007,785499639,13650,0,83.07,-3.05,-2.77,-2.96
672.277007,786067639,13660,0,83.77,-3.05,-2.77,-3.05
672.845007,786635639,13670,0,84.24,-3.05,-2.87,-2.96
673.415458,787206090,13680,0,85.41,-3.05,-2.77,-2.87
673.983002,787773634,13690,0,85.88,-2.96,-2.77,-2.96
674.551005,788341637,13700,0,86.12,-3.05,-2.77,-2.87
675.119002,788909634,13710,0,86.82,-3.05,-2.77,-2.96
675.687007,789477639,13720,0,86.58,-3.05,-2.77,-2.96
676.255002,790045634,13730,0,86.58,-3.05,-2.87,-2.96
676.823007,790613639,13740,0,90.33,-3.05,-2.77,-2.96
677.391007,791181639,13750,0,90.33,-3.05,-2.68,-3.05
677.959007,791749639,13760,0,92.44,-3.05,-2.77,-2.96
678.527005,792317637,13770,0,94.55,-3.05,-2.77,-2.96
679.095007,792885639,13780,0,96.19,-3.05,-2.77,-3.05
679.665227,793455859,13790,0,96.19,-3.05,-2.77,-2.96
680.233007,794023639,13800,0,96.19,-3.15,-2.77,-3.05
680.801006,794591638,13810,0,96.19,-3.05,-2.77,-2.96
681.369007,795159639,13820,0,96.19,-2.96,-2.77,-2.96
681.937006,795727638,13830,0,96.19,-3.05,-2.77,-2.96
682.505006,796295638,13840,0,95.96,-3.05,-2.87,-2.96
683.073007,796863639,13850,0,95.96,-3.05,-2.77,-3.05
683.641007,797431639,13860,0,95.96,-3.05,-2.77,-2.96
684.209007,797999639,13870,0,96.19,-3.15,-2.68,-3.05
684.777006,798567638,13880,0,99.94,-2.96,-2.77,-3.05
685.345007,799135639,13890,0,102.52,-3.05,-2.68,-3.05
685.91522,799705852,13900,0,105.8,-3.05,-2.77,-2.96
686.483007,800273639,13910,0,108.62,-3.05,-2.77,-2.96
687.051007,800841639,13920,0,111.9,-3.05,-2.77,-2.96
687.619006,801409638,13930,0,115.88,-3.05,-2.77,-2.96
688.187007,801977639,13940,0,121.51,-3.05,-2.87,-2.96
688.755007,802545639,13950,0,121.51,-3.05,-2.87,-3.05
689.323007,803113639,13960,0,121.27,-2.96,-2.77,-3.05
689.891007,803681639,13970,0,121.27,-2.96,-2.77,-3.05
690.459007,804249639,13980,0,121.04,-3.05,-2.77,-2.96
691.027007,804817639,13990,0,121.27,-3.05,-2.77,-3.05
691.595007,805385639,14000,0,121.04,-3.05,-2.77,-3.05
692.733189,806523821,14020,0,121.04,-2.96,-2.68,-3.05
693.301007,807091639,14030,0,121.04,-3.15,-2.77,-3.05
693.869007,807659639,14040,0,121.04,-3.05,-2.77,-3.05
694.437007,808227639,14050,0,123.38,-3.05,-2.77,-2.96
695.005007,808795639,14060,0,125.26,-3.05,-2.77,-3.05
695.573007,809363639,14070,0,125.96,-2.96,-2.77,-2.96
696.141007,809931639,14080,0,125.96,-3.15,-2.68,-2.96
696.709007,810499639,14090,0,125.96,-3.05,-2.77,-3.05
697.277007,811067639,14100,0,126.19,-3.15,-2.77,-3.05
697.845007,811635639,14110,0,126.19,-3.05,-2.87,-2.96
698.413007,812203639,14120,0,126.19,-2.96,-2.77,-3.05
698.983487,812774119,14130,0,126.19,-3.05,-2.77,-2.96
699.551002,813341634,14140,0,126.43,-2.96,-2.77,-2.96
700.119007,813909639,14150,0,126.19,-3.05,-2.77,-3.05
700.687007,814477639,14160,0,126.19,-3.05,-2.77,-3.05
701.255007,815045639,14170,0,126.19,-2.96,-2.77,-2.96
701.823003,815613635,14180,0,126.19,-3.05,-2.77,-3.05
702.391007,816181639,14190,0,126.19,-2.96,-2.77,-3.05
702.959007,816749639,14200,0,126.19,-3.05,-2.77,-2.96
703.527005,817317637,14210,0,126.19,-3.05,-2.77,-2.96
704.095007,817885639,14220,0,126.19,-3.05,-2.68,-2.96
704.663007,818453639,14230,0,125.96,-2.96,-2.68,-3.05
705.23326,819023892,14240,0,126.19,-3.05,-2.77,-3.05
705.801007,819591639,14250,0,125.96,-3.05,-2.87,-2.96
706.369007,820159639,14260,0,125.96,-2.96,-2.68,-3.05
706.937007,820727639,14270,0,126.19,-2.96,-2.77,-3.05
707.505007,821295639,14280,0,126.19,-2.96,-2.87,-3.05
708.073007,821863639,14290,0,126.19,-3.05,-2.77,-2.96
708.641007,822431639,14300,0,126.19,-3.05,-2.77,-2.96
709.209007,822999639,14310,0,126.19,-2.96,-2.68,-2.96
709.777007,823567639,14320,0,126.19,-3.05,-2.77,-2.96
710.345007,824135639,14330,0,125.96,-2.96,-2.68,-2.96
710.913007,824703639,14340,0,126.19,-2.96,-2.68,-3.05
711.481007,825271639,14350,0,126.19,-2.96,-2.68,-2.96
712.051236,825841868,14360,0,126.19,-2.96,-2.59,-2.96
712.619005,826409637,14370,0,126.19,-2.96,-2.68,-2.96
713.187007,826977639,14380,0,125.96,-2.87,-2.68,-2.87
713.755007,827545639,14390,0,126.19,-2.96,-2.68,-2.96
714.323007,828113639,14400,0,126.19,-2.96,-2.68,-2.96
714.891006,828681638,14410,0,126.19,-3.05,-2.68,-2.96
715.459007,829249639,14420,0,125.96,-2.96,-2.68,-2.96
716.027007,829817639,14430,0,126.19,-2.87,-2.59,-2.96
716.595007,830385639,14440,0,126.19,-2.87,-2.68,-2.96
717.163007,830953639,14450,0,125.96,-2.96,-2.68,-2.96
717.731007,831521639,14460,0,125.96,-2.96,-2.77,-2.87
718.334249,832124881,14470,0,126.19,-3.05,-2.68,-2.87
718.902006,832692638,14480,0,125.96,-2.96,-2.77,-2.96
719.470007,833260639,14490,0,126.19,-2.96,-2.68,-2.96
720.038007,833828639,14500,0,125.96,-2.96,-2.77,-3.05
720.606007,834396639,14510,0,125.96,-2.96,-2.77,-2.96
721.174006,834964638,14520,0,125.96,-2.96,-2.68,-2.96
721.742007,835532639,14530,0,126.19,-3.05,-2.77,-2.96
722.310006,836100638,14540,0,125.96,-2.96,-2.77,-2.96
722.878007,836668639,14550,0,125.96,-2.96,-2.77,-2.96
723.446007,837236639,14560,0,125.96,-2.96,-2.77,-2.96
724.014007,837804639,14570,0,125.96,-3.05,-2.77,-2.96
724.585803,838376435,14580,0,125.96,-2.96,-2.77,-2.96
725.154007,838944639,14590,0,125.96,-3.05,-2.68,-3.05
725.722007,839512639,14600,0,125.96,-2.96,-2.77,-3.05
726.290007,840080639,14610,0,125.96,-2.96,-2.77,-3.05
726.858007,840648639,14620,0,125.73,-2.96,-2.77,-3.05
727.426007,841216639,14630,0,125.96,-3.05,-2.77,-3.05
727.994007,841784639,14640,0,125.96,-3.05,-2.77,-2.96
728.562007,842352639,14650,0,125.96,-3.05,-2.77,-2.96
729.130007,842920639,14660,0,125.96,-2.96,-2.77,-3.05
729.698005,843488637,14670,0,125.96,-2.96,-2.68,-2.96
730.266007,844056639,14680,0,125.96,-2.96,-2.77,-2.96
730.834007,844624639,14690,0,125.96,-3.15,-2.68,-3.05
731.404007,845194639,14700,0,126.19,-3.05,-2.77,-2.96
731.972007,845762639,14710,0,125.96,-3.05,-2.77,-2.96
732.540005,846330637,14720,0,126.19,-3.05,-2.68,-2.96
733.108005,846898637,14730,0,125.96,-3.05,-2.77,-2.96
733.676007,847466639,14740,0,126.19,-3.05,-2.77,-2.96
734.244007,848034639,14750,0,125.96,-3.05,-2.68,-3.05
734.812007,848602639,14760,0,125.96,-3.05,-2.68,-2.96
735.380007,849170639,14770,0,125.96,-3.05,-2.77,-3.05
735.948007,849738639,14780,0,125.96,-3.05,-2.77,-3.05
736.516007,850306639,14790,0,125.96,-2.96,-2.68,-2.96
737.084007,850874639,14800,0,125.96,-3.05,-2.77,-2.96
737.654276,851444908,14810,0,125.96,-2.96,-2.77,-3.05
738.222007,852012639,14820,0,125.96,-3.05,-2.77,-2.96
738.790007,852580639,14830,0,126.19,-2.96,-2.77,-2.96
739.358007,853148639,14840,0,125.96,-3.05,-2.77,-3.05
739.926007,853716639,14850,0,125.96,-3.05,-2.68,-2.96
740.494007,854284639,14860,0,125.96,-2.96,-2.68,-2.96
741.062007,854852639,14870,0,125.96,-3.05,-2.77,-2.96
741.630007,855420639,14880,0,125.96,-2.96,-2.77,-3.05
742.198007,855988639,14890,0,125.96,-3.05,-2.77,-2.96
742.766007,856556639,14900,0,125.73,-2.96,-2.77,-2.96
743.334007,857124639,14910,0,125.96,-3.05,-2.77,-2.96
743.904256,857694888,14920,0,125.96,-3.05,-2.68,-3.05
744.472007,858262639,14930,0,125.96,-3.05,-2.68,-2.96
745.040006,858830638,14940,0,125.96,-3.05,-2.68,-3.05
745.608007,859398639,14950,0,125.96,-2.96,-2.77,-2.96
746.176007,859966639,14960,0,125.96,-3.05,-2.77,-2.96
746.744007,860534639,14970,0,125.96,-3.05,-2.77,-3.05
747.312007,861102639,14980,0,125.96,-2.96,-2.77,-3.05
747.880007,861670639,14990,0,125.96,-2.96,-2.87,-2.96
748.448007,862238639,15000,0,125.96,-3.05,-2.77,-2.96
749.016007,862806639,15010,0,125.96,-3.05,-2.77,-2.96
749.584007,863374639,15020,0,125.96,-3.05,-2.77,-3.05
750.154594,863945226,15030,0,125.96,-2.96,-2.77,-2.87
750.723006,864513638,15040,0,125.96,-2.96,-2.68,-2.96
751.291005,865081637,15050,0,125.96,-2.96,-2.77,-2.96
751.859007,865649639,15060,0,125.96,-2.96,-2.77,-2.96
752.427007,866217639,15070,0,125.96,-3.05,-2.77,-2.96
753.563007,867353639,15090,0,126.19,-2.87,-2.68,-2.87
754.131007,867921639,15100,0,126.19,-2.96,-2.68,-2.87
754.699007,868489639,15110,0,125.96,-2.96,-2.68,-2.96
755.267003,869057635,15120,0,125.96,-2.96,-2.77,-2.87
755.835007,869625639,15130,0,126.19,-2.87,-2.59,-2.77
756.403007,870193639,15140,0,126.19,-2.87,-2.68,-2.87
756.973276,870763908,15150,0,126.19,-2.96,-2.68,-2.87
757.541007,871331639,15160,0,125.96,-2.96,-2.68,-2.96
758.109007,871899639,15170,0,125.96,-2.96,-2.77,-2.87
758.677007,872467639,15180,0,125.96,-3.05,-2.59,-2.87
759.245007,873035639,15190,0,125.96,-2.96,-2.68,-2.87
759.813007,873603639,15200,0,125.96,-2.96,-2.68,-2.96
760.381007,874171639,15210,0,125.96,-2.87,-2.68,-2.87
760.949007,874739639,15220,0,126.19,-2.87,-2.68,-2.96
761.517005,875307637,15230,0,125.96,-3.05,-2.68,-3.05
762.085005,875875637,15240,0,125.96,-2.87,-2.68,-2.96
762.653007,876443639,15250,0,125.96,-2.96,-2.68,-2.96
763.223303,877013935,15260,0,125.96,-3.05,-2.77,-2.87
763.791007,877581639,15270,0,125.96,-3.05,-2.68,-2.87
764.359007,878149639,15280,0,125.73,-2.96,-2.77,-2.96
764.927002,878717634,15290,0,126.19,-2.87,-2.59,-2.87
765.495005,879285637,15300,0,126.19,-2.87,-2.68,-2.77
766.063007,879853639,15310,0,125.96,-2.96,-2.59,-2.87
766.631007,880421639,15320,0,126.19,-2.96,-2.68,-2.96
767.199006,880989638,15330,0,125.96,-2.87,-2.68,-2.96
767.767007,881557639,15340,0,125.96,-2.96,-2.68,-2.96
768.335007,882125639,15350,0,125.96,-3.05,-2.68,-2.87
768.903007,882693639,15360,0,125.73,-3.05,-2.77,-2.96
769.473291,883263923,15370,0,125.96,-2.96,-2.77,-2.96
770.609007,884399639,15390,0,125.96,-2.96,-2.77,-3.05
771.177006,884967638,15400,0,126.19,-2.96,-2.77,-2.96
771.745007,885535639,15410,0,126.43,-2.96,-2.77,-2.96
772.313007,886103639,15420,0,126.19,-3.05,-2.77,-2.96
772.881007,886671639,15430,0,126.19,-2.96,-2.77,-2.87
773.449007,887239639,15440,0,126.19,-3.15,-2.68,-2.96
774.017007,887807639,15450,0,126.19,-2.96,-2.77,-2.87
774.585007,888375639,15460,0,126.19,-3.05,-2.77,-2.96
775.153006,888943638,15470,0,125.96,-3.05,-2.77,-2.96
775.721007,889511639,15480,0,125.96,-3.05,-2.77,-2.96
776.291608,890082240,15490,0,126.19,-3.05,-2.77,-2.96
776.860007,890650639,15500,0,126.19,-2.96,-2.77,-2.96
777.428007,891218639,15510,0,126.43,-2.96,-2.77,-2.96
777.996007,891786639,15520,0,125.96,-3.05,-2.77,-2.96
778.564007,892354639,15530,0,126.19,-2.87,-2.87,-3.05
779.132007,892922639,15540,0,126.19,-3.05,-2.77,-2.96
779.700006,893490638,15550,0,125.96,-3.05,-2.77,-2.96
780.268005,894058637,15560,0,125.96,-3.05,-2.77,-2.96
780.836007,894626639,15570,0,125.96,-3.05,-2.77,-2.96
781.404005,895194637,15580,0,125.96,-3.05,-2.77,-3.05
781.972002,895762634,15590,0,126.19,-2.96,-2.77,-2.96
782.54231,896332942,15600,0,125.96,-3.05,-2.77,-2.96
783.110006,896900638,15610,0,126.19,-2.96,-2.77,-3.05
784.246007,898036639,15630,0,125.96,-3.05,-2.68,-2.87
784.814007,898604639,15640,0,126.19,-2.96,-2.87,-2.96
785.382007,899172639,15650,0,125.96,-2.96,-2.77,-2.96
785.950007,899740639,15660,0,126.19,-2.96,-2.68,-2.96
786.518007,900308639,15670,0,126.19,-2.96,-2.77,-2.96
787.086007,900876639,15680,0,126.19,-2.96,-2.77,-2.87
787.654007,901444639,15690,0,126.43,-2.87,-2.77,-2.96
788.792338,902582970,15710,0,126.19,-2.87,-2.77,-2.87
789.928007,903718639,15730,0,125.96,-3.05,-2.68,-2.87
790.496007,904286639,15740,0,126.19,-2.87,-2.68,-2.87
791.064007,904854639,15750,0,125.96,-2.96,-2.68,-2.87
791.632002,905422634,15760,0,126.19,-3.05,-2.68,-2.87
792.200007,905990639,15770,0,125.96,-2.96,-2.77,-2.96
793.336007,907126639,15790,0,126.19,-2.96,-2.68,-2.87
793.904007,907694639,15800,0,126.19,-3.05,-2.77,-2.96
794.472005,908262637,15810,0,126.19,-2.96,-2.77,-2.96
795.040007,908830639,15820,0,125.96,-2.96,-2.59,-2.96
795.610007,909400639,15830,0,125.96,-2.96,-2.68,-2.87
796.746007,910536639,15850,0,126.19,-2.96,-2.68,-2.96
797.314007,911104639,15860,0,126.19,-2.96,-2.68,-2.96
799.018007,912808639,15890,0,126.43,-2.96,-2.77,-2.96
799.586007,913376639,15900,0,126.43,-2.87,-2.77,-2.96
800.154006,913944638,15910,0,126.43,-2.96,-2.68,-2.96
800.722007,914512639,15920,0,126.19,-2.96,-2.68,-2.96
802.429007,916219639,15950,0,124.09,-3.05,-2.77,-2.87
802.997007,916787639,15960,0,121.27,-2.96,-2.77,-2.96
803.565007,917355639,15970,0,119.16,-2.87,-2.68,-2.96
804.133007,917923639,15980,0,116.35,-2.96,-2.77,-2.96
804.701007,918491639,15990,0,114.01,-2.96,-2.68,-3.05
805.269007,919059639,16000,0,111.9,-2.96,-2.77,-2.96
805.837007,919627639,16010,0,109.08,-2.96,-2.77,-2.96
806.405007,920195639,16020,0,106.98,-3.05,-2.68,-2.87
806.973007,920763639,16030,0,104.87,-2.96,-2.68,-3.05
807.541007,921331639,16040,0,102.52,-2.96,-2.77,-3.05
810.383007,924173639,16090,0,92.21,-2.96,-2.68,-2.96
810.951007,924741639,16100,0,90.57,-2.96,-2.77,-2.96
811.519007,925309639,16110,0,89.16,-2.96,-2.68,-2.87
812.087005,925877637,16120,0,87.29,-2.96,-2.77,-2.96
812.655007,926445639,16130,0,85.88,-2.96,-2.68,-3.05
813.223007,927013639,16140,0,84.24,-2.96,-2.68,-2.96
813.791007,927581639,16150,0,82.6,-3.05,-2.77,-2.96
814.361382,928152014,16160,0,80.96,-2.96,-2.59,-2.77
814.929007,928719639,16170,0,79.32,-2.96,-2.77,-3.05
815.497007,929287639,16180,0,77.68,-3.05,-2.77,-2.96
816.065007,929855639,16190,0,76.27,-3.05,-2.68,-2.96
816.633007,930423639,16200,0,74.63,-3.05,-2.68,-3.05
817.201007,930991639,16210,0,73.46,-2.96,-2.77,-2.96
818.337007,932127639,16230,0,70.41,-3.05,-2.68,-2.96
818.905007,932695639,16240,0,69.24,-3.05,-2.77,-3.05
819.473007,933263639,16250,0,68.07,-3.05,-2.68,-2.96
820.041007,933831639,16260,0,66.43,-2.96,-2.77,-3.05
820.609002,934399634,16270,0,65.26,-3.05,-2.77,-2.96
821.179346,934969978,16280,0,63.85,-3.05,-2.68,-2.87
821.747005,935537637,16290,0,62.68,-3.15,-2.77,-3.05
822.883007,936673639,16310,0,60.33,-2.96,-2.68,-2.87
823.451007,937241639,16320,0,59.16,-3.05,-2.68,-2.96
824.019007,937809639,16330,0,58.22,-2.96,-2.68,-2.96
825.155007,938945639,16350,0,55.41,-3.05,-2.68,-2.96
829.135007,942925639,16420,0,48.38,-2.87,-2.77,-2.96
829.703007,943493639,16430,0,47.44,-2.96,-2.77,-2.96
830.271007,944061639,16440,0,46.5,-2.96,-2.68,-2.96
830.839007,944629639,16450,0,45.8,-2.87,-2.68,-2.87
831.407007,945197639,16460,0,44.63,-2.96,-2.68,-2.96
831.975007,945765639,16470,0,43.93,-3.05,-2.77,-2.87
832.543007,946333639,16480,0,43.22,-2.87,-2.68,-2.77
833.111007,946901639,16490,0,42.05,-2.87,-2.68,-2.96
833.681372,947472004,16500,0,41.35,-2.96,-2.68,-2.96
834.249007,948039639,16510,0,40.65,-2.77,-2.49,-2.87
834.817007,948607639,16520,0,39.71,-2.77,-2.59,-2.68
835.385007,949175639,16530,0,38.77,-2.96,-2.68,-2.77
835.953007,949743639,16540,0,38.07,-2.87,-2.49,-2.87
836.521007,950311639,16550,0,37.13,-3.05,-2.77,-2.96
837.089007,950879639,16560,0,36.19,-3.05,-2.68,-2.96
837.657007,951447639,16570,0,35.72,-3.05,-2.77,-2.96
838.225006,952015638,16580,0,34.79,-3.05,-2.77,-3.05
838.793007,952583639,16590,0,34.08,-3.05,-2.77,-3.05
839.361005,953151637,16600,0,33.38,-3.05,-2.77,-3.05
839.929005,953719637,16610,0,33.15,-2.96,-2.68,-2.96
840.499384,954290016,16620,0,32.21,-2.96,-2.68,-2.87
841.067007,954857639,16630,0,31.27,-3.05,-2.68,-2.96
841.635007,955425639,16640,0,30.8,-2.96,-2.68,-2.96
842.203007,955993639,16650,0,29.86,-2.96,-2.68,-2.87
842.771005,956561637,16660,0,29.39,-3.15,-2.68,-2.87
843.339002,957129634,16670,0,28.69,-2.96,-2.68,-2.87
844.475007,958265639,16690,0,27.75,-2.96,-2.68,-2.96
845.043007,958833639,16700,0,26.82,-2.96,-2.68,-3.05
845.611007,959401639,16710,0,26.58,-2.96,-2.68,-2.96
846.749393,960540025,16730,0,25.18,-2.96,-2.68,-2.96
847.317005,961107637,16740,0,24.71,-2.96,-2.68,-2.96
847.885007,961675639,16750,0,24.0,-2.87,-2.77,-2.96
848.453002,962243634,16760,0,23.3,-3.05,-2.68,-2.96
849.021005,962811637,16770,0,22.83,-3.05,-2.68,-2.87
849.589002,963379634,16780,0,22.36,-3.05,-2.68,-2.96
850.157007,963947639,16790,0,21.89,-2.96,-2.77,-2.87
850.725007,964515639,16800,0,21.66,-2.96,-2.77,-3.05
851.293007,965083639,16810,0,20.72,-2.96,-2.68,-2.87
851.861007,965651639,16820,0,20.49,-2.96,-2.68,-2.96
852.429007,966219639,16830,0,19.79,-3.05,-2.68,-2.96
852.999458,966790090,16840,0,19.32,-2.96,-2.68,-2.96
853.567007,967357639,16850,0,19.08,-3.05,-2.77,-2.96
854.135007,967925639,16860,0,18.38,-3.05,-2.77,-3.05
854.703007,968493639,16870,0,17.91,-3.15,-2.68,-2.96
855.271007,969061639,16880,0,17.68,-3.05,-2.68,-2.96
855.839006,969629638,16890,0,17.21,-2.96,-2.77,-2.96
856.407007,970197639,16900,0,16.74,-3.15,-2.77,-3.05
856.975007,970765639,16910,0,16.27,-3.05,-2.68,-3.05
857.543007,971333639,16920,0,15.8,-3.05,-2.77,-2.96
858.111007,971901639,16930,0,15.57,-2.96,-2.77,-2.96
858.679007,972469639,16940,0,14.86,-2.96,-2.87,-2.96
859.247007,973037639,16950,0,14.86,-3.05,-2.68,-3.05
859.817007,973607639,16960,0,14.16,-2.96,-2.68,-3.05
860.385007,974175639,16970,0,13.93,-2.96,-2.77,-2.96
860.953007,974743639,16980,0,13.69,-3.05,-2.68,-2.96
861.521007,975311639,16990,0,12.99,-2.96,-2.87,-2.87
862.089007,975879639,17000,0,12.75,-3.05,-2.68,-3.05
862.657007,976447639,17010,0,12.52,-3.05,-2.68,-2.87
863.225007,977015639,17020,0,12.05,-3.05,-2.77,-2.87
863.793007,977583639,17030,0,11.82,-2.96,-2.68,-2.87
864.361006,978151638,17040,0,11.35,-3.05,-2.68,-2.87
864.929007,978719639,17050,0,11.11,-3.05,-2.77,-3.05
865.497007,979287639,17060,0,10.88,-3.05,-2.68,-2.96
866.067449,979858081,17070,0,10.64,-3.05,-2.68,-2.87
866.635007,980425639,17080,0,10.41,-3.05,-2.68,-2.77
867.203007,980993639,17090,0,9.94,-2.96,-2.68,-2.87
867.771007,981561639,17100,0,9.71,-3.05,-2.68,-2.96
868.339007,982129639,17110,0,9.24,-3.05,-2.68,-2.87
868.907007,982697639,17120,0,8.77,-3.05,-2.59,-2.96
869.475007,983265639,17130,0,8.77,-3.05,-2.68,-2.96
870.043005,983833637,17140,0,8.53,-3.05,-2.68,-2.96
870.611002,984401634,17150,0,8.07,-3.05,-2.68,-3.05
871.179007,984969639,17160,0,7.83,-3.05,-2.68,-3.05
871.747007,985537639,17170,0,7.36,-2.96,-2.68,-2.96
872.317423,986108055,17180,0,7.13,-2.96,-2.77,-2.96
872.885007,986675639,17190,0,7.13,-2.96,-2.77,-2.96
873.453007,987243639,17200,0,6.66,-3.05,-2.77,-2.96
874.021007,987811639,17210,0,6.43,-2.96,-2.77,-2.87
874.589007,988379639,17220,0,6.19,-3.05,-2.77,-2.96
875.157007,988947639,17230,0,5.96,-2.96,-2.68,-2.96
875.725007,989515639,17240,0,5.49,-2.96,-2.77,-2.96
876.293007,990083639,17250,0,5.49,-3.05,-2.59,-2.96
876.861007,990651639,17260,0,5.02,-3.05,-2.68,-3.05
877.429005,991219637,17270,0,5.02,-2.96,-2.68,-2.87
877.997007,991787639,17280,0,4.78,-2.96,-2.77,-2.96
878.567499,992358131,17290,0,4.55,-2.96,-2.68,-2.96
879.703007,993493639,17310,0,4.08,-3.05,-2.68,-2.96
880.271007,994061639,17320,0,4.08,-2.87,-2.68,-2.96
880.839007,994629639,17330,0,3.61,-2.96,-2.77,-2.96
881.407007,995197639,17340,0,3.14,-2.96,-2.77,-2.96
881.975007,995765639,17350,0,3.14,-3.05,-2.77,-2.87
882.543006,996333638,17360,0,2.91,-2.96,-2.77,-2.96
883.111007,996901639,17370,0,2.68,-3.05,-2.77,-2.87
883.679007,997469639,17380,0,2.68,-2.96,-2.68,-2.96
884.247007,998037639,17390,0,2.68,-2.96,-2.68,-2.87
884.815007,998605639,17400,0,2.44,-2.87,-2.68,-2.87
885.38566,999176292,17410,0,2.21,-2.96,-2.77,-2.96
885.954007,999744639,17420,0,1.97,-3.05,-2.68,-2.87
886.522007,1000312639,17430,0,2.21,-2.96,-2.68,-2.87
887.090007,1000880639,17440,0,1.74,-2.77,-2.77,-2.87
887.658007,1001448639,17450,0,1.74,-2.87,-2.68,-2.77
888.226006,1002016638,17460,0,1.5,-2.87,-2.68,-2.96
888.794007,1002584639,17470,0,1.27,-2.96,-2.68,-2.96
889.362007,1003152639,17480,0,1.03,-3.05,-2.68,-2.96
890.498008,1004288640,17500,0,-5.29,-2.96,-2.77,-3.05
891.066008,1004856640,17510,0,-5.76,-3.05,-2.77,-2.96
891.636471,1005427103,17520,0,-5.76,-3.15,-2.77,-2.96
892.204008,1005994640,17530,0,-6.0,-2.96,-2.77,-2.96
892.772007,1006562639,17540,0,-5.76,-3.05,-2.77,-2.87
893.340008,1007130640,17550,0,-5.53,-2.96,-2.77,-2.96
893.908008,1007698640,17560,0,-5.76,-3.05,-2.77,-3.05
894.476008,1008266640,17570,0,-5.76,-2.96,-2.68,-2.96
895.044008,1008834640,17580,0,-6.0,-3.05,-2.77,-3.05
895.612008,1009402640,17590,0,-5.76,-3.05,-2.87,-3.05
896.180005,1009970637,17600,0,-5.76,-3.05,-2.87,-3.05
